model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsDE,share,0.0018717592895457,0.0050957573954982
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsHU,share,0.0187238916490696,0.002483083923268
image,SSP2-Base,Business As Usual,AT,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,AT,Share|ElectricityMV|TransformationHVMV,share,0.8,0.6522264101372917
image,SSP2-Base,Business As Usual,AT,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.2477735898627083
image,SSP2-Base,Business As Usual,AT,Share|ElectricityMV|Waste,share,0.1,0.1
image,SSP2-Base,Business As Usual,AT,Share|ElectricityLV|TransformationMVLV,share,0.7440530470178784,0.7187445762589671
image,SSP2-Base,Business As Usual,AT,Share|ElectricityLV|BatteryChemical,share,0.2,0.2
image,SSP2-Base,Business As Usual,AT,Share|ElectricityLV|SolarPVRoofResidential,share,0.0559469529821215,0.0812554237410329
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Coal,share,0.0735760366807967,0.0053071296214931
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|CombinedCycle,share,0.0953388529409311,0.0059646229336951
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|GasTurbine,share,0.1771694092136915,0.0068765583300562
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|CogenerationGas,share,0.0263972414981199,0.0149557212226473
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Nuclear,share,0.1183788934911859,0.0008536004570454
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Oil,share,0.0035744524702213,0.0443620133605182
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Geothermal,share,0.0077519316433338,0.0334914961222502
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|HydroRunofRiver,share,0.003658235337333,0.0895450172545172
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|HydroReservoir,share,0.0111700304129294,0.0079763278703455
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Biomass,share,0.061466320625049,0.0585007937857817
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Biogas,share,0.0147451057706609,0.2260713455624048
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|WindOnshore,share,0.0185512639652424,0.2007807458751699
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|WindOffshore,share,0.0409135596933125,0.0873562583194186
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|SolarThermal,share,0.0495675435156735,0.0161058217180768
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|SolarPVOpen,share,0.0192462504986097,0.1453548431352489
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|Hydrogen,share,0.0141667014674517,0.0005202509386263
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|BatteryHydro,share,0.1217395065369531,0.0152820250634878
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsMD,share,0.0026000106257806,0.0145289341503302
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsSI,share,0.0613662320570078,0.0054838879605688
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsAL,share,0.0786224215557151,0.0206826063183173
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,MK,Share|ElectricityMV|TransformationHVMV,share,0.8,0.6453313087481228
image,SSP2-Base,Business As Usual,MK,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.2546686912518772
image,SSP2-Base,Business As Usual,MK,Share|ElectricityMV|Waste,share,0.1,0.1
image,SSP2-Base,Business As Usual,MK,Share|ElectricityLV|TransformationMVLV,share,0.8551262473269189,0.6822555007710548
image,SSP2-Base,Business As Usual,MK,Share|ElectricityLV|BatteryChemical,share,0.0448737526730812,0.1677444992289452
image,SSP2-Base,Business As Usual,MK,Share|ElectricityLV|SolarPVRoofResidential,share,0.1,0.15
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Coal,share,0.2048355271942923,0.0258223277006039
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|CombinedCycle,share,0.0188067482017377,0.0009154477516059
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|GasTurbine,share,0.1949620400503346,0.0309928783063008
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|CogenerationGas,share,0.0229254868980815,0.0031573500633399
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Nuclear,share,0.0584433254571712,0.0137185511184828
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Oil,share,0.0737956254110819,0.0548693520906957
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Geothermal,share,0.0097723856336165,0.0335706148008972
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|HydroRunofRiver,share,0.0309786841078213,0.0521647766821228
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|HydroReservoir,share,0.003343200536079,0.0132904101990302
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Biomass,share,0.0261996700239929,0.2269531929230432
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Biogas,share,0.0352855989061312,0.0155174420448702
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|WindOnshore,share,0.0117655591699449,0.0956590776659476
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|WindOffshore,share,0.052340056190528,0.1562638880966991
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|SolarThermal,share,0.0081224385419248,0.1043000153311525
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|SolarPVOpen,share,0.061237243014294,0.0727865820002887
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|Hydrogen,share,0.1282711223510008,0.0135003584814371
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|BatteryHydro,share,0.0521135277849472,0.0081927012330381
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsBA,share,0.000428209364185,0.0336792177518863
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsRO,share,0.0060971935302097,0.0393049525998965
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsIT,share,0.0002763576326245,0.0053408631586606
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,MD,Share|ElectricityMV|TransformationHVMV,share,0.8,0.4356237766875558
image,SSP2-Base,Business As Usual,MD,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.4643762233124442
image,SSP2-Base,Business As Usual,MD,Share|ElectricityMV|Waste,share,0.1,0.1
image,SSP2-Base,Business As Usual,MD,Share|ElectricityLV|TransformationMVLV,share,0.8030955086682239,0.8055812380288445
image,SSP2-Base,Business As Usual,MD,Share|ElectricityLV|BatteryChemical,share,0.0969044913317759,0.0444187619711554
image,SSP2-Base,Business As Usual,MD,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.15
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Coal,share,0.1473772924730417,0.016765742080211
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|CombinedCycle,share,0.0092787238827789,0.0145768214358432
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|GasTurbine,share,0.0681347726976345,0.0233430946523214
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|CogenerationGas,share,0.0271474546959981,0.035856829136801
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Nuclear,share,0.0299578029011821,0.0394450047039895
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Oil,share,0.0747354149570524,0.0090516170535289
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Geothermal,share,0.0384315549274112,0.0706700938789902
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|HydroRunofRiver,share,0.0062018717346913,0.0693940214772934
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|HydroReservoir,share,0.1038933094597014,0.1045574541291624
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Biomass,share,0.0413132859377553,0.1299218985169605
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Biogas,share,0.0308336983093281,0.007730420925912
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|WindOnshore,share,0.0262700478497997,0.0747161313466278
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|WindOffshore,share,0.1132726128913992,0.149346002983382
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|SolarThermal,share,0.0192782839945134,0.0426217488071336
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|SolarPVOpen,share,0.0093887365648319,0.0649976315633282
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|Hydrogen,share,0.1877912234152744,0.0042137704597946
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|BatteryHydro,share,0.0203489076620086,0.073093469729409
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsLU,share,0.0180329752675916,0.0294448440346609
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsDE,share,0.0006353476400234,0.0329553045251888
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsAL,share,0.027676682737982,0.0072980985594606
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,HR,Share|ElectricityMV|TransformationHVMV,share,0.8,0.8363109811685105
image,SSP2-Base,Business As Usual,HR,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.0636890188314893
image,SSP2-Base,Business As Usual,HR,Share|ElectricityMV|Waste,share,0.1,0.0999999999999999
image,SSP2-Base,Business As Usual,HR,Share|ElectricityLV|TransformationMVLV,share,0.8834682881901147,0.6945118349308803
image,SSP2-Base,Business As Usual,HR,Share|ElectricityLV|BatteryChemical,share,0.0165317118098853,0.2
image,SSP2-Base,Business As Usual,HR,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.1054881650691198
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|Coal,share,0.0732585136513992,0.0124364556085488
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|CombinedCycle,share,0.0230845881664026,0.0130076380300318
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|GasTurbine,share,0.139137168347478,0.0136032725090168
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|CogenerationGas,share,0.0138304945499906,0.000519413131667
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|Nuclear,share,0.1620495747552051,0.0148560976004501
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|Oil,share,0.0342160068731031,0.0038262058482735
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|Geothermal,share,0.0301350739636255,0.0351231877832043
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|HydroRunofRiver,share,0.0221152393632992,0.0620398682722379
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|HydroReservoir,share,0.0220253924107087,0.2447139067290751
image,SSP2-Base,Business As Usual,XK,Share|ElectricityHV|Biomass,share,0.0204870522119505,0.0163813920110561
